Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
7495,Atonement 2: Ruptured by Despair,PC,,,,undefined,Unknown  ,Astronomic Games  ,,,,,,,,https://www.vgchartz.com/game/223603/atonement-2-ruptured-by-despair/?region=All,undefined,Role-Playing
7496,The Binding of Isaac: Afterbirth+,NS,2017.0,Mar,17.0,undefined,Nicalis  ,Nicalis  ,9.0,,0.17,0.08,,0.03,0.28,https://www.vgchartz.com/game/153121/the-binding-of-isaac-afterbirth/?region=All,undefined,Action
7497,SimCity 2000,SAT,1995.0,Jan,1.0,undefined,Maxis  ,Maxis  ,,,,,0.28,0.0,0.28,https://www.vgchartz.com/game/4319/simcity-2000/?region=All,Simulation,Simulation
7498,Deer Hunter,PS2,2003.0,Dec,22.0,undefined,Atari  ,Coresoft  ,,,0.14,0.11,,0.04,0.28,https://www.vgchartz.com/game/496/deer-hunter/?region=All,Sports,Sports
7499,Avatar: The Last Airbender,Wii,2006.0,Nov,13.0,undefined,THQ  ,AWE Games  ,,,0.23,0.02,,0.02,0.28,https://www.vgchartz.com/game/4843/avatar-the-last-airbender/?region=All,Adventure,Adventure
7500,Pokémon Box: Ruby and Sapphire,GC,2004.0,Sep,12.0,undefined,Nintendo  ,The Pokémon Company  ,,,,,0.27,0.01,0.28,https://www.vgchartz.com/game/4020/pokemon-box-ruby-and-sapphire/?region=All,undefined,Misc
7501,Puyo Puyo! 15th Anniversary,DS,2006.0,Dec,14.0,undefined,Sega  ,Sega  ,,,,,0.28,,0.28,https://www.vgchartz.com/game/4123/puyo-puyo-15th-anniversary/?region=All,Puzzle,Puzzle
7502,Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998.0,Jul,23.0,undefined,Konami  ,Konami Computer Entertainment Shinjuku  ,,,,,0.26,0.02,0.28,https://www.vgchartz.com/game/4784/yu-gi-oh-monster-capsule-breed-amp-battle/?region=All,Role-Playing,Role-Playing
7503,Dave Mirra Freestyle BMX 2,GC,2001.0,Nov,17.0,undefined,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",,,0.21,0.06,,0.01,0.28,https://www.vgchartz.com/game/469/dave-mirra-freestyle-bmx-2/?region=All,Sports,Sports
7504,Gundam Versus,PS4,2017.0,Sep,29.0,undefined,Namco Bandai Games  ,Namco Bandai Games  ,7.3,,0.08,,0.18,0.02,0.28,https://www.vgchartz.com/game/173108/gundam-versus/?region=All,undefined,Action
7505,Shin Megami Tensei: Strange Journey,DS,2010.0,Mar,23.0,undefined,Atlus  ,Atlus Co.  ,8.0,,0.13,,0.14,0.01,0.28,https://www.vgchartz.com/game/36725/shin-megami-tensei-strange-journey/?region=All,Role-Playing,Role-Playing
7506,Warpath: Jurassic Park,PS,1999.0,Oct,31.0,undefined,Electronic Arts  ,Black Ops Entertainment  ,,,0.15,0.1,,0.02,0.28,https://www.vgchartz.com/game/13860/warpath-jurassic-park/?region=All,Fighting,Fighting
7507,Tak and the Guardians of Gross,PS2,2008.0,Oct,13.0,undefined,THQ  ,Blitz Games  ,,,0.14,0.11,,0.04,0.28,https://www.vgchartz.com/game/26084/tak-and-the-guardians-of-gross/?region=All,Action,Action
7508,Domina,PC,,,,undefined,Unknown  ,DolphinBarn  ,,,,,,,,https://www.vgchartz.com/game/223604/domina/?region=All,undefined,Action
7509,True Crime: New York City,XB,2005.0,Nov,15.0,undefined,Activision  ,EXAKT Entertainment  ,,,0.21,0.06,,0.01,0.28,https://www.vgchartz.com/game/2537/true-crime-new-york-city/?region=All,Action,Action
7510,Ice Age: Dawn of the Dinosaurs,Wii,2009.0,Jun,30.0,undefined,Activision  ,Eurocom Entertainment Software  ,7.2,,0.11,0.14,,0.03,0.28,https://www.vgchartz.com/game/36107/ice-age-dawn-of-the-dinosaurs/?region=All,Action,Action
7511,Summer Heat Beach Volleyball,PS2,2003.0,Jul,1.0,undefined,Acclaim Entertainment  ,Acclaim Studios Cheltenham  ,,,0.14,0.11,,0.04,0.28,https://www.vgchartz.com/game/2268/summer-heat-beach-volleyball/?region=All,Sports,Sports
7512,NCAA Basketball 09,PS2,2008.0,Nov,17.0,undefined,EA Sports  ,EA Canada  ,,,0.14,0.11,,0.04,0.28,https://www.vgchartz.com/game/26769/ncaa-basketball-09/?region=All,Sports,Sports
7513,Etrian Mystery Dungeon,3DS,2015.0,Apr,7.0,undefined,Atlus  ,Spike Chunsoft  ,7.6,,0.11,0.01,0.14,0.01,0.28,https://www.vgchartz.com/game/84873/etrian-mystery-dungeon/?region=All,Role-Playing,Role-Playing
7514,Power Pro Kun Pocket 3,GBA,2001.0,Mar,21.0,undefined,Konami  ,Diamond Head  ,,,,,0.27,0.01,0.28,https://www.vgchartz.com/game/4095/power-pro-kun-pocket-3/?region=All,Sports,Sports
7515,Castlevania: Aria of Sorrow,GBA,2003.0,May,6.0,undefined,Konami  ,KCET  ,8.8,,0.2,0.07,,0.0,0.28,https://www.vgchartz.com/game/7110/castlevania-aria-of-sorrow/?region=All,Platform,Platform
7516,Myst III: Exile,PS2,2002.0,Sep,22.0,undefined,Ubisoft  ,Presto Studios  ,,,0.14,0.11,,0.04,0.28,https://www.vgchartz.com/game/5408/myst-iii-exile/?region=All,Adventure,Adventure
7517,Omerta - City of Gangsters,PC,,,,undefined,Unknown  ,Haemimont Games  ,,,,,,,,https://www.vgchartz.com/game/223605/omerta-city-of-gangsters/?region=All,undefined,Simulation
7518,Need for Speed: The Run,Wii,2011.0,Nov,15.0,undefined,Electronic Arts  ,Firebrand Games  ,,,0.11,0.13,0.01,0.03,0.28,https://www.vgchartz.com/game/51010/need-for-speed-the-run/?region=All,Action,Action
7519,Mass Effect 3,WiiU,2012.0,Nov,18.0,undefined,Electronic Arts  ,BioWare  ,9.2,,0.14,0.12,,0.02,0.28,https://www.vgchartz.com/game/70788/mass-effect-3/?region=All,Role-Playing,Role-Playing
7520,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996.0,Sep,20.0,undefined,Bandai  ,Bec  ,,,,,0.28,,0.28,https://www.vgchartz.com/game/3801/mobile-suit-gundam-side-story-i-senritsu-no-blue/?region=All,Shooter,Shooter
7521,Dragon Ball: Xenoverse,X360,2015.0,Feb,24.0,undefined,Namco Bandai Games  ,Dimps Corporation  ,,,0.21,0.04,,0.03,0.28,https://www.vgchartz.com/game/82943/dragon-ball-xenoverse/?region=All,undefined,Fighting
7522,Armored Core: Project Phantasma,PS,1998.0,Sep,30.0,undefined,ASCII Entertainment  ,From Software  ,7.2,,0.06,0.04,0.15,0.02,0.28,https://www.vgchartz.com/game/2863/armored-core-project-phantasma/?region=All,Simulation,Simulation
7523,Donkey Kong GB: Dinky Kong & Dixie Kong,GB,2000.0,Jan,28.0,undefined,Nintendo  ,Rare Ltd.  ,,,,,0.28,0.0,0.28,https://www.vgchartz.com/game/3113/donkey-kong-gb-dinky-kong-amp-dixie-kong/?region=All,Platform,Platform
7524,FIFA 07 Soccer,X360,2006.0,Nov,1.0,undefined,EA Sports  ,EA Canada  ,7.1,,0.24,0.01,,0.02,0.28,https://www.vgchartz.com/game/12982/fifa-07-soccer/?region=All,undefined,Sports
7525,Kobitodzukan: Kobito Kansatsu Set,3DS,2012.0,Jul,26.0,undefined,Nippon Columbia  ,Nippon Columbia  ,,,,,0.28,,0.28,https://www.vgchartz.com/game/70868/kobitodzukan-kobito-kansatsu-set/?region=All,Misc,Misc
7526,Over the Hedge,DS,2006.0,May,5.0,undefined,Activision  ,Vicarious Visions  ,7.1,,0.24,0.01,,0.02,0.28,https://www.vgchartz.com/game/5564/over-the-hedge/?region=All,Platform,Platform
7527,Rhythm Thief & the Emperor's Treasure,3DS,2012.0,Jul,10.0,undefined,Sega  ,Sega  ,7.5,,0.07,0.07,0.12,0.01,0.28,https://www.vgchartz.com/game/70360/rhythm-thief-amp-the-emperors-treasure/?region=All,Misc,Misc
7528,Siren: Blood Curse,PS3,2008.0,Jul,24.0,undefined,Sony Computer Entertainment  ,SCE Japan Studio  ,8.3,,,0.17,0.09,0.01,0.28,https://www.vgchartz.com/game/25304/siren-blood-curse/?region=All,Action,Action
7529,Nichibutsu Arcade Classics,SNES,1995.0,May,26.0,undefined,Nichibutsu  ,Nihon Bussan  ,,,,,0.28,,0.28,https://www.vgchartz.com/game/3926/nichibutsu-arcade-classics/?region=All,Misc,Misc
7530,Castle Story,PC,2020.0,Dec,31.0,undefined,Zono Incorporated  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/72327/castle-story/?region=All,undefined,Misc
7531,Trouble In The Manor,PC,,,,undefined,Unknown  ,Charyb Games  ,,,,,,,,https://www.vgchartz.com/game/223606/trouble-in-the-manor/?region=All,undefined,Action
7532,Hot Wheels: Track Attack,DS,2010.0,Nov,23.0,undefined,THQ  ,THQ  ,,,0.17,0.08,,0.02,0.27,https://www.vgchartz.com/game/48598/hot-wheels-track-attack/?region=All,Racing,Racing
7533,Cabela's Trophy Bucks,PS2,2007.0,Sep,19.0,undefined,Activision  ,Sand Grain Studios  ,,,0.13,0.11,,0.04,0.27,https://www.vgchartz.com/game/7517/cabelas-trophy-bucks/?region=All,Sports,Sports
7534,Pro Evolution Soccer 2017,PS3,2016.0,Sep,13.0,undefined,Konami Digital Entertainment  ,PES Productions  ,,,0.04,0.12,0.08,0.03,0.27,https://www.vgchartz.com/game/126529/pro-evolution-soccer-2017/?region=All,Sports,Sports
7535,Pinkalicious,DS,2011.0,Mar,29.0,undefined,GameMill  ,GameMill Entertainment  ,,,0.25,,,0.02,0.27,https://www.vgchartz.com/game/49794/pinkalicious/?region=All,Misc,Misc
7536,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,2007.0,May,17.0,undefined,Nintendo  ,iNiS  ,,,,,0.27,,0.27,https://www.vgchartz.com/game/3961/moero-nekketsu-rhythm-damashii-osu-tatakae-ouendan-2/?region=All,Misc,Misc
7537,Q-Ball: Billiards Master,PS2,2000.0,Feb,29.0,undefined,Take-Two Interactive  ,"ASK Co. Ltd., Ornith  ",,,0.13,0.1,,0.04,0.27,https://www.vgchartz.com/game/26938/q-ball-billiards-master/?region=All,Sports,Sports
7538,Mr. Do!,2600,1983.0,Jan,1.0,undefined,Coleco  ,Coleco  ,,,0.26,0.02,,0.0,0.27,https://www.vgchartz.com/game/20361/mr-do/?region=All,Action,Action
7539,Tao Feng: Fist of the Lotus,XB,2003.0,Mar,18.0,undefined,Microsoft Game Studios  ,Studio Gigante  ,,,0.21,0.06,,0.01,0.27,https://www.vgchartz.com/game/2329/tao-feng-fist-of-the-lotus/?region=All,Fighting,Fighting
7540,Assassin's Creed The Ezio Collection,XOne,2016.0,Nov,15.0,undefined,Ubisoft  ,Ubisoft  ,,,0.13,0.12,,0.02,0.27,https://www.vgchartz.com/game/133966/assassins-creed-the-ezio-collection/?region=All,undefined,Action
7541,Tomb Raider: Legend (Weekly American and JP sales),X360,2006.0,Apr,11.0,undefined,Eidos Interactive  ,Crystal Dynamics  ,,,0.24,0.0,0.01,0.02,0.27,https://www.vgchartz.com/game/4613/tomb-raider-legend-weekly-american-and-jp-sales/?region=All,undefined,Action
7542,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996.0,Dec,20.0,undefined,Tomy Corporation  ,Yuke's Media Creations  ,,,,,0.26,0.02,0.27,https://www.vgchartz.com/game/4622/shin-nippon-pro-wrestling-toukon-retsuden-2/?region=All,Fighting,Fighting
7543,Dragon Ball Z: Budokai 2,GC,2004.0,Dec,15.0,undefined,Atari  ,Pyramid  ,,,0.21,0.06,,0.01,0.27,https://www.vgchartz.com/game/574/dragon-ball-z-budokai-2/?region=All,Fighting,Fighting
7544,LEGO The Hobbit,XOne,2014.0,Apr,8.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.13,0.13,,0.02,0.27,https://www.vgchartz.com/game/78952/lego-the-hobbit/?region=All,Action,Action
7545,Sengoku Basara 4,PS3,2014.0,Jan,23.0,undefined,Capcom  ,Capcom  ,,,,,0.27,,0.27,https://www.vgchartz.com/game/75675/sengoku-basara-4/?region=All,Action,Action
7546,NBA Live 14,PS4,2013.0,Nov,15.0,undefined,EA Sports  ,EA Tiburon  ,,,0.17,0.05,,0.05,0.27,https://www.vgchartz.com/game/74703/nba-live-14/?region=All,Sports,Sports
7547,iCarly 2: iJoin The Click!,DS,2010.0,Nov,16.0,undefined,Activision  ,"Human Soft, Inc.  ",,,0.25,0.0,,0.02,0.27,https://www.vgchartz.com/game/47160/icarly-2-ijoin-the-click/?region=All,Adventure,Adventure
7548,Motocross Maniacs Advance,GBA,2002.0,Mar,21.0,undefined,Konami  ,"Konami Computer Entertainment America, Inc. Honolulu Studio  ",,,0.2,0.07,,0.0,0.27,https://www.vgchartz.com/game/27520/motocross-maniacs-advance/?region=All,Racing,Racing
7549,Metal Gear Solid V: Ground Zeroes,XOne,2014.0,Mar,18.0,undefined,Konami Digital Entertainment  ,Kojima Productions  ,7.7,,0.13,0.13,,0.02,0.27,https://www.vgchartz.com/game/78259/metal-gear-solid-v-ground-zeroes/?region=All,Action,Action
7550,Pro Evolution Soccer 2013,PSP,2012.0,Nov,6.0,undefined,Konami Digital Entertainment  ,Konami  ,,,,0.08,0.18,0.02,0.27,https://www.vgchartz.com/game/71108/pro-evolution-soccer-2013/?region=All,Sports,Sports
7551,Dynasty Warriors,PS,1997.0,Jun,30.0,undefined,KOEI  ,Omega Force  ,,,0.09,0.06,0.11,0.02,0.27,https://www.vgchartz.com/game/3188/dynasty-warriors/?region=All,Action,Action
7552,M&M's Blast!,GBA,2001.0,Dec,1.0,undefined,Majesco  ,Pipe Dream Interactive  ,,,0.2,0.07,,0.0,0.27,https://www.vgchartz.com/game/27292/mampms-blast/?region=All,Puzzle,Puzzle
7553,Remington Super Slam Hunting: Africa,Wii,2010.0,Nov,9.0,undefined,Mastiff  ,Mastiff  ,,,0.25,,,0.02,0.27,https://www.vgchartz.com/game/47841/remington-super-slam-hunting-africa/?region=All,Sports,Sports
7554,Final Fantasy X International,PS2,2004.0,Feb,19.0,undefined,Square Enix  ,Square Enix  ,,,,,0.27,,0.27,https://www.vgchartz.com/game/3325/final-fantasy-x-international/?region=All,Role-Playing,Role-Playing
7555,Tiny Toon Adventures: Plucky's Big Adventure,PS,2001.0,Oct,2.0,undefined,Conspiracy Entertainment  ,Warthog  ,,,0.15,0.1,,0.02,0.27,https://www.vgchartz.com/game/35949/tiny-toon-adventures-pluckys-big-adventure/?region=All,Action,Action
7556,NHL Hitz 20-02,XB,2001.0,Nov,14.0,undefined,Midway Games  ,EA Black Box  ,,,0.2,0.06,,0.01,0.27,https://www.vgchartz.com/game/1636/nhl-hitz-20-02/?region=All,Sports,Sports
7557,Indy 500,2600,2077.0,Oct,1.0,undefined,Atari  ,Atari  ,,,0.26,0.01,,0.0,0.27,https://www.vgchartz.com/game/20310/indy-500/?region=All,Racing,Racing
7558,Dead Rising 2: Off the Record,X360,2011.0,Oct,11.0,undefined,Capcom  ,Blue Castle Games  ,7.6,,0.17,0.08,,0.02,0.27,https://www.vgchartz.com/game/50855/dead-rising-2-off-the-record/?region=All,Action,Action
7559,Sly Cooper: Thieves in Time,PSV,2013.0,Feb,5.0,undefined,Sony Computer Entertainment America  ,Sanzaru Games  ,,,0.13,0.07,,0.07,0.27,https://www.vgchartz.com/game/70908/sly-cooper-thieves-in-time/?region=All,Platform,Platform
7560,Trivial Pursuit,PS2,2009.0,Mar,10.0,undefined,Electronic Arts  ,Adrenalin Interactive  ,,,0.09,0.01,,0.17,0.27,https://www.vgchartz.com/game/30500/trivial-pursuit/?region=All,Misc,Misc
7561,Evil Dead: Hail to the King,PS,2000.0,Dec,4.0,undefined,THQ  ,Heavy Iron Studios  ,,,0.15,0.1,,0.02,0.27,https://www.vgchartz.com/game/21908/evil-dead-hail-to-the-king/?region=All,Adventure,Adventure
7562,Dragon Ball GT: Final Bout,PS,1997.0,Jul,31.0,undefined,Bandai  ,Bandai  ,,,0.02,0.02,0.22,0.02,0.27,https://www.vgchartz.com/game/3156/dragon-ball-gt-final-bout/?region=All,Fighting,Fighting
7563,Burstrick: Wake Boarding!!,PS,2001.0,Feb,28.0,undefined,Natsume  ,Metro Corporation  ,,,0.15,0.1,,0.02,0.27,https://www.vgchartz.com/game/29323/burstrick-wake-boarding/?region=All,Sports,Sports
7564,Dave Mirra Freestyle BMX: Maximum Remix,PS,2001.0,May,21.0,undefined,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",,,0.15,0.1,,0.02,0.27,https://www.vgchartz.com/game/31075/dave-mirra-freestyle-bmx-maximum-remix/?region=All,Sports,Sports
7565,GRID 2,X360,2013.0,May,28.0,undefined,Codemasters  ,Unknown  ,,,0.08,0.17,0.0,0.02,0.27,https://www.vgchartz.com/game/71502/grid-2/?region=All,Racing,Racing
7566,Family Guy: Back to the Multiverse,PS3,2012.0,Nov,20.0,undefined,Activision  ,Heavy Iron Studios  ,,,0.12,0.11,,0.05,0.27,https://www.vgchartz.com/game/71147/family-guy-back-to-the-multiverse/?region=All,Action,Action
7567,Batman - The Telltale Series,PC,,,,undefined,Unknown  ,Telltale Games  ,,,,,,,,https://www.vgchartz.com/game/223617/batman-the-telltale-series/?region=All,undefined,Adventure
7568,Cat Goes Platform,PC,,,,undefined,Unknown  ,VOiD Games  ,,,,,,,,https://www.vgchartz.com/game/223618/cat-goes-platform/?region=All,undefined,Platform
7569,Game of Thrones,PC,2012.0,May,15.0,undefined,Atlus  ,Cyanide Studios  ,,,0.0,0.07,,0.01,0.08,https://www.vgchartz.com/game/68814/game-of-thrones/?region=All,Role-Playing,Role-Playing
7570,Create,Wii,2010.0,Nov,16.0,undefined,Electronic Arts  ,EA Bright Light  ,,,0.23,0.03,,0.02,0.27,https://www.vgchartz.com/game/46530/create/?region=All,Action,Action
7571,Bravo Team,PS4,2018.0,Mar,6.0,undefined,Sony Interactive Entertainment  ,Supermassive Games Ltd.  ,,,0.12,0.09,0.02,0.04,0.27,https://www.vgchartz.com/game/213655/bravo-team/?region=All,undefined,Shooter
7572,Batman: Arkham Origins Blackgate,3DS,2013.0,Oct,25.0,undefined,Warner Bros. Interactive Entertainment  ,Armature Studio  ,7.0,,0.16,0.09,,0.02,0.27,https://www.vgchartz.com/game/71966/batman-arkham-origins-blackgate/?region=All,Action,Action
7573,Lightning Returns: Final Fantasy XIII,X360,2014.0,Feb,11.0,undefined,Square Enix  ,Unknown  ,,,0.15,0.08,0.01,0.02,0.27,https://www.vgchartz.com/game/70938/lightning-returns-final-fantasy-xiii/?region=All,Role-Playing,Role-Playing
7574,Iron Man 2,X360,2010.0,May,4.0,undefined,Sega  ,"Sega Studios, San Francisco  ",5.1,,0.15,0.1,,0.03,0.27,https://www.vgchartz.com/game/41059/iron-man-2/?region=All,Action,Action
7575,Beamrider,2600,1984.0,Jan,24.0,undefined,Activision  ,Activision  ,,,0.26,0.01,,0.0,0.27,https://www.vgchartz.com/game/20158/beamrider/?region=All,Racing,Racing
7576,Etrian Odyssey V: Beyond the Myth,3DS,2017.0,Oct,17.0,undefined,Atlus  ,Atlus  ,7.9,,0.11,0.01,0.14,0.01,0.27,https://www.vgchartz.com/game/91784/etrian-odyssey-v-beyond-the-myth/?region=All,undefined,Role-Playing
7577,Athens 2004,PS2,2004.0,Jul,14.0,undefined,Sony Computer Entertainment  ,Eurocom Entertainment Software  ,,,0.13,0.1,,0.03,0.27,https://www.vgchartz.com/game/130/athens-2004/?region=All,Sports,Sports
7578,Gunship,PS,1996.0,Jul,3.0,undefined,Microprose  ,MicroProse  ,,,0.15,0.1,,0.02,0.27,https://www.vgchartz.com/game/48599/gunship/?region=All,Simulation,Simulation
7579,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009.0,Sep,17.0,undefined,Konami  ,PawaPuro Productions  ,,,,,0.27,,0.27,https://www.vgchartz.com/game/34619/jikkyou-powerful-pro-yakyuu-portable-4/?region=All,Sports,Sports
7580,SD Gundam G Generation Portable,PSP,2006.0,Aug,3.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.27,,0.27,https://www.vgchartz.com/game/4253/sd-gundam-g-generation-portable/?region=All,Strategy,Strategy
7581,Pro Race Driver,PS2,2002.0,Dec,6.0,undefined,Codemasters  ,Codemasters  ,,,0.13,0.1,,0.03,0.27,https://www.vgchartz.com/game/5598/pro-race-driver/?region=All,Racing,Racing
7582,Sydney 2000,PS,2000.0,Jul,31.0,undefined,Eidos Interactive  ,Attention To Detail  ,,,0.15,0.1,,0.02,0.27,https://www.vgchartz.com/game/13607/sydney-2000/?region=All,Sports,Sports
7583,Transformers: Cybertron Adventures,Wii,2010.0,Jun,22.0,undefined,Activision  ,High Moon Studios  ,3.7,,0.14,0.1,,0.02,0.27,https://www.vgchartz.com/game/41899/transformers-cybertron-adventures/?region=All,Action,Action
7584,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2004.0,Nov,16.0,undefined,Namco  ,tri-Crescendo / Monolith Soft  ,8.2,,0.21,0.05,,0.01,0.27,https://www.vgchartz.com/game/165/baten-kaitos-eternal-wings-and-the-lost-ocean/?region=All,Role-Playing,Role-Playing
7585,Shadows of the Damned,PS3,2011.0,Jun,21.0,undefined,Electronic Arts  ,Grasshopper Manufacture  ,7.9,,0.11,0.09,0.04,0.03,0.27,https://www.vgchartz.com/game/47309/shadows-of-the-damned/?region=All,Action,Action
7586,Rapala Pro Bass Fishing 2010,PS3,2010.0,Sep,28.0,undefined,Activision  ,FUN Labs  ,,,0.18,0.06,,0.03,0.27,https://www.vgchartz.com/game/46053/rapala-pro-bass-fishing-2010/?region=All,Sports,Sports
7587,Bishoujo Senshi Sailormoon R,SNES,1993.0,Dec,29.0,undefined,Bandai  ,Angel Studios  ,,,,,0.27,,0.27,https://www.vgchartz.com/game/4213/bishoujo-senshi-sailormoon-r/?region=All,Fighting,Fighting
7588,Angry Birds: Star Wars,Wii,2013.0,Oct,29.0,undefined,Activision  ,Exient Entertainment  ,,,0.15,0.1,,0.02,0.27,https://www.vgchartz.com/game/76904/angry-birds-star-wars/?region=All,undefined,Puzzle
7589,Slam Dunk: Yonkyo Taiketsu!!,SNES,1994.0,Mar,26.0,undefined,Bandai  ,Bandai  ,,,,,0.27,,0.27,https://www.vgchartz.com/game/4639/slam-dunk-yonkyo-taiketsu/?region=All,Sports,Sports
7590,The Cave,PC,2013.0,Jan,23.0,undefined,Sega  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/71053/the-cave/?region=All,undefined,Misc
7591,Pac-Pix,DS,2005.0,Apr,26.0,undefined,Namco  ,Namco  ,6.8,,0.16,0.0,0.1,0.01,0.27,https://www.vgchartz.com/game/1704/pac-pix/?region=All,Puzzle,Puzzle
7592,Rocky: Legends,PS2,2004.0,Sep,28.0,undefined,Ubisoft  ,Unknown  ,,,0.13,0.1,,0.03,0.27,https://www.vgchartz.com/game/5650/rocky-legends/?region=All,Action,Action
7593,NickToons Racing,GBA,2002.0,Jun,14.0,undefined,Infogrames  ,Crawfish Interactive  ,,,0.19,0.07,,0.0,0.27,https://www.vgchartz.com/game/27752/nicktoons-racing/?region=All,undefined,Racing
7594,NASCAR 2011: The Game,PS3,2011.0,Mar,29.0,undefined,Activision  ,Eutechnyx  ,6.0,,0.25,,,0.02,0.27,https://www.vgchartz.com/game/47672/nascar-2011-the-game/?region=All,Racing,Racing
7595,Resident Evil: Revelations Collection,NS,2017.0,Nov,28.0,undefined,Capcom  ,Capcom  ,,,0.18,,0.07,0.02,0.27,https://www.vgchartz.com/game/195581/resident-evil-revelations-collection/?region=All,undefined,Action
7596,Bridge,2600,1980.0,Dec,1.0,undefined,Activision  ,Activision  ,,,0.25,0.02,,0.0,0.27,https://www.vgchartz.com/game/20172/bridge/?region=All,Misc,Misc
7597,Flag Capture,2600,2078.0,Jan,1.0,undefined,Atari  ,Atari  ,,,0.25,0.02,,0.0,0.27,https://www.vgchartz.com/game/20273/flag-capture/?region=All,Action,Action
7598,Monopoly,DS,2010.0,Oct,26.0,undefined,Electronic Arts  ,Electronic Arts  ,,,0.15,0.09,,0.02,0.27,https://www.vgchartz.com/game/45073/monopoly/?region=All,Misc,Misc
7599,Final Fantasy XI: Ultimate Collection,X360,2009.0,Nov,10.0,undefined,Square Enix  ,Square Enix  ,,,0.25,,,0.02,0.27,https://www.vgchartz.com/game/40432/final-fantasy-xi-ultimate-collection/?region=All,Role-Playing,Role-Playing
7600,Wipeout 2,X360,2011.0,Oct,11.0,undefined,Activision  ,Endemol  ,,,0.25,,,0.02,0.27,https://www.vgchartz.com/game/64529/wipeout-2/?region=All,Misc,Misc
7601,G-Force,PS2,2009.0,Jul,21.0,undefined,Disney Interactive Studios  ,Eurocom Entertainment Software  ,,,0.12,0.01,,0.14,0.27,https://www.vgchartz.com/game/33159/g-force/?region=All,Action,Action
7602,The Club,X360,2008.0,Feb,19.0,undefined,Sega  ,Bizarre Creations  ,7.5,,0.15,0.1,,0.02,0.27,https://www.vgchartz.com/game/16061/the-club/?region=All,Shooter,Shooter
7603,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,Wii,2009.0,Jun,19.0,undefined,Namco Bandai  ,Ganbarion  ,,,,0.07,0.19,0.01,0.27,https://www.vgchartz.com/game/25059/one-piece-unlimited-cruise-1-the-treasure-beneath-the-waves/?region=All,Adventure,Adventure
7604,Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,GB,1996.0,Nov,22.0,undefined,ChunSoft  ,Aquamarine  ,,,,,0.27,,0.27,https://www.vgchartz.com/game/3870/fushigi-no-dungeon-fuurai-no-shiren-gb-tsukikagemura-no-kaibutsu/?region=All,Role-Playing,Role-Playing
7605,NHL 07,X360,2006.0,Sep,12.0,undefined,EA Sports  ,EA Canada  ,8.0,,0.25,0.0,,0.02,0.27,https://www.vgchartz.com/game/5523/nhl-07/?region=All,Sports,Sports
7606,NHL 2K11,Wii,2010.0,Aug,24.0,undefined,2K Sports  ,Visual Concepts  ,6.3,,0.23,0.02,,0.02,0.27,https://www.vgchartz.com/game/43830/nhl-2k11/?region=All,Sports,Sports
7607,Over the Hedge,GBA,2006.0,May,5.0,undefined,Activision  ,Vicarious Visions  ,,,0.19,0.07,,0.0,0.27,https://www.vgchartz.com/game/14963/over-the-hedge/?region=All,Platform,Platform
7608,Wave Rally,PS2,2001.0,Nov,26.0,undefined,Eidos Interactive  ,Opus Studio  ,,,0.13,0.1,,0.03,0.27,https://www.vgchartz.com/game/2643/wave-rally/?region=All,Racing,Racing
7609,Disney's Chicken Little,GC,2005.0,Oct,20.0,undefined,Buena Vista  ,Avalanche Software  ,7.0,,0.21,0.05,,0.01,0.27,https://www.vgchartz.com/game/351/disneys-chicken-little/?region=All,Platform,Platform
7610,Brain Age: Concentration Training,3DS,2013.0,Feb,10.0,undefined,Nintendo  ,Nintendo  ,7.5,,,,0.27,,0.27,https://www.vgchartz.com/game/70866/brain-age-concentration-training/?region=All,Puzzle,Puzzle
7611,Ty the Tasmanian Tiger,GC,2002.0,Sep,10.0,undefined,Electronic Arts  ,Krome Studios  ,7.1,,0.21,0.05,,0.01,0.27,https://www.vgchartz.com/game/2553/ty-the-tasmanian-tiger/?region=All,Platform,Platform
7612,WWE Road to WrestleMania X8,GBA,2002.0,Oct,23.0,undefined,THQ  ,Natsume  ,,,0.19,0.07,,0.0,0.27,https://www.vgchartz.com/game/25639/wwe-road-to-wrestlemania-x8/?region=All,Fighting,Fighting
