Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
2744,My Time At Portia,PC,2019.0,Jan,15.0,undefined,Team17 Digital Ltd  ,Pathea Games  ,,,,,,,,https://www.vgchartz.com/game/223608/my-time-at-portia/?region=All,undefined,Simulation
2745,NES Open Tournament Golf,NES,1991.0,Sep,29.0,undefined,Nintendo  ,Nintendo R&D2  ,,,0.41,0.1,0.47,0.02,1.0,https://www.vgchartz.com/game/6376/nes-open-tournament-golf/?region=All,Sports,Sports
2746,Nioh 2,PS4,2020.0,Mar,13.0,undefined,Sony Interactive Entertainment  ,Team Ninja  ,,,,,,,,https://www.vgchartz.com/game/222795/nioh-2/?region=All,undefined,Action
2747,Pokken Tournament,WiiU,2016.0,Mar,18.0,undefined,Nintendo  ,Namco Bandai Games  ,7.6,,0.68,0.4,0.18,0.11,1.37,https://www.vgchartz.com/game/86183/pokken-tournament/?region=All,Fighting,Fighting
2748,Return to Castle Wolfenstein,PC,2001.0,Nov,20.0,undefined,Activision  ,Gray Matter Studios  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/7471/return-to-castle-wolfenstein/?region=All,undefined,Shooter
2749,Rhythm Heaven Megamix,3DS,2016.0,Jun,15.0,undefined,Nintendo  ,Nintendo  ,8.8,,,0.06,0.73,0.0,0.8,https://www.vgchartz.com/game/85714/rhythm-heaven-megamix/?region=All,undefined,Music
2750,Rise of the Tomb Raider,XOne,2015.0,Nov,10.0,undefined,Square Enix  ,Crystal Dynamics  ,,,0.61,0.82,0.03,0.12,1.58,https://www.vgchartz.com/game/82908/rise-of-the-tomb-raider/?region=All,Adventure,Adventure
2751,Risk of Rain 2,PC,2019.0,Mar,28.0,undefined,Gearbox Publishing  ,Hopoo Games  ,,,,,,,,https://www.vgchartz.com/game/224785/risk-of-rain-2/?region=All,undefined,Action-Adventure
2752,Sonic Adventure 2 Battle,GC,2002.0,Feb,11.0,undefined,Sega  ,Sonic Team  ,6.8,,1.7,0.59,0.21,0.07,2.56,https://www.vgchartz.com/game/4343/sonic-adventure-2-battle/?region=All,Platform,Platform
2753,Squad,PC,2015.0,Dec,15.0,undefined,Offworld Industries  ,Offworld Industries  ,,,,,,,,https://www.vgchartz.com/game/225600/squad/?region=All,undefined,Shooter
2754,Star Wars Galaxies: An Empire Divided,PC,2003.0,Jul,9.0,undefined,LucasArts  ,Sony Online Entertainment  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/7454/star-wars-galaxies-an-empire-divided/?region=All,undefined,Role-Playing
2755,StarCraft II: Legacy of the Void,PC,2015.0,Nov,10.0,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,0.04,,0.0,0.05,https://www.vgchartz.com/game/27663/starcraft-ii-legacy-of-the-void/?region=All,Strategy,Strategy
2756,Street Fighter Alpha 3,PS,1999.0,Apr,30.0,undefined,Capcom  ,Capcom  ,8.4,,0.38,0.12,0.51,0.02,1.03,https://www.vgchartz.com/game/5778/street-fighter-alpha-3/?region=All,Fighting,Fighting
2757,Taiko no Tatsujin: Drum 'n' Fun!,NS,2018.0,Nov,2.0,undefined,Bandai Namco Games  ,Bandai Namco Games  ,7.5,,,0.08,0.27,0.01,0.36,https://www.vgchartz.com/game/222680/taiko-no-tatsujin-drum-n-fun/?region=All,undefined,Music
2758,The Stanley Parable,PC,2013.0,Oct,17.0,undefined,Galactic Cafe  ,Galactic Cafe  ,,,,,,,,https://www.vgchartz.com/game/220848/the-stanley-parable/?region=All,undefined,Adventure
2759,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007.0,Mar,6.0,undefined,Ubisoft  ,Red Storm Entertainment / Ubisoft Paris  ,8.7,,0.87,0.05,0.02,0.08,1.02,https://www.vgchartz.com/game/6502/tom-clancys-ghost-recon-advanced-warfighter-2/?region=All,Shooter,Shooter
2760,Total War: Three Kingdoms,PC,2019.0,May,23.0,undefined,Sega  ,Creative Assembly  ,8.6,,,,,,,https://www.vgchartz.com/game/220621/total-war-three-kingdoms/?region=All,undefined,Strategy
2761,Trials Evolution,XBL,2012.0,Apr,18.0,undefined,Microsoft Studios  ,RedLynx  ,,,,,,,,https://www.vgchartz.com/game/74331/trials-evolution/?region=All,undefined,Racing
2762,Untitled Goose Game,Series,2009.0,Sep,20.0,undefined,Panic  ,House House  ,,,,,,,,https://www.vgchartz.com/game/226274/untitled-goose-game/?region=All,undefined,undefined
2763,Valkyria Chronicles,PS3,2008.0,Nov,4.0,undefined,Sega  ,Sega WOW Overworks  ,8.4,9.8,0.71,0.19,0.24,0.12,1.27,https://www.vgchartz.com/game/18897/valkyria-chronicles/?region=All,Role-Playing,Role-Playing
2764,Viva Pinata,X360,2006.0,Nov,9.0,undefined,Microsoft Game Studios  ,Rare Ltd.  ,8.4,,0.45,0.95,0.02,0.2,1.62,https://www.vgchartz.com/game/2619/viva-pinata/?region=All,Simulation,Simulation
2765,Warhammer: Vermintide 2,PC,,,,undefined,Unknown  ,Fatshark AB  ,,,,,,,,https://www.vgchartz.com/game/225005/warhammer-vermintide-2/?region=All,undefined,Action
2766,Xenosaga Episode I: Der Wille zur Macht,PS2,2003.0,Feb,26.0,undefined,Namco  ,Monolith Soft  ,8.7,,0.63,0.49,0.45,0.17,1.74,https://www.vgchartz.com/game/4756/xenosaga-episode-i-der-wille-zur-macht/?region=All,Role-Playing,Role-Playing
2767,Yooka-Laylee,Series,2017.0,Apr,11.0,undefined,Team 17  ,Playtonic Games  ,,,,,,,,https://www.vgchartz.com/game/226333/yooka-laylee/?region=All,undefined,undefined
2768,Gauntlet,PC,1988.0,Jan,1.0,undefined,Mindscape  ,Mindscape Inc.  ,,,,,,,,https://www.vgchartz.com/game/47936/gauntlet/?region=All,Action,Action
2769,SoulCalibur II,XB,2003.0,Aug,27.0,undefined,Namco  ,Namco  ,,,0.78,0.18,0.03,0.0,1.0,https://www.vgchartz.com/game/5714/soulcalibur-ii/?region=All,Fighting,Fighting
2770,Dead Space 3,X360,2013.0,Feb,5.0,undefined,Electronic Arts  ,Visceral Games  ,,,0.64,0.27,,0.09,1.0,https://www.vgchartz.com/game/50254/dead-space-3/?region=All,Action,Action
2771,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),X360,2007.0,Feb,6.0,undefined,Konami  ,Konami Computer Entertainment Tokyo  ,,,0.08,0.9,0.02,,1.0,https://www.vgchartz.com/game/7552/winning-eleven-pro-evolution-soccer-2007-all-region-sales/?region=All,Sports,Sports
2772,Road & Track Presents: The Need for Speed,PS,1996.0,Jan,1.0,undefined,Electronic Arts  ,EA Canada  ,,,0.56,0.38,,0.07,1.0,https://www.vgchartz.com/game/1568/road-amp-track-presents-the-need-for-speed/?region=All,Racing,Racing
2773,NFL GameDay 2001,PS,2000.0,Oct,30.0,undefined,Sony Computer Entertainment  ,989 Sports  ,,,0.56,0.38,,0.07,1.0,https://www.vgchartz.com/game/1598/nfl-gameday-2001/?region=All,Sports,Sports
2774,Tom Clancy's Splinter Cell: Blacklist,X360,2013.0,Aug,20.0,undefined,Ubisoft  ,Ubisoft Toronto  ,8.4,,0.57,0.33,0.01,0.09,1.0,https://www.vgchartz.com/game/70785/tom-clancys-splinter-cell-blacklist/?region=All,Action,Action
2775,NBA Live 97,PS,1996.0,Oct,31.0,undefined,EA Sports  ,Electronic Arts  ,,,0.55,0.38,,0.07,1.0,https://www.vgchartz.com/game/1536/nba-live-97/?region=All,Sports,Sports
2776,Dynasty Warriors 3: Xtreme Legends,PS2,2003.0,Jan,11.0,undefined,KOEI  ,Omega Force  ,,,0.13,0.1,0.74,0.03,1.0,https://www.vgchartz.com/game/3191/dynasty-warriors-3-xtreme-legends/?region=All,Action,Action
2777,Just Dance 2017,Wii,2016.0,Oct,25.0,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.4,0.51,,0.08,1.0,https://www.vgchartz.com/game/119948/just-dance-2017/?region=All,undefined,Music
2778,Guitar Hero: Aerosmith,PS3,2008.0,Jun,29.0,undefined,Activision  ,Neversoft  ,,,0.73,0.15,0.0,0.11,1.0,https://www.vgchartz.com/game/16431/guitar-hero-aerosmith/?region=All,Misc,Misc
2779,Jampack Winter 2000,PS,2000.0,Nov,7.0,undefined,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,0.55,0.38,,0.07,1.0,https://www.vgchartz.com/game/42506/jampack-winter-2000/?region=All,Misc,Misc
2780,NCAA Football 12,X360,2011.0,Jul,12.0,undefined,EA Sports  ,EA Tiburon  ,7.8,,0.94,,,0.06,1.0,https://www.vgchartz.com/game/50445/ncaa-football-12/?region=All,Sports,Sports
2781,NFL Fever 2002,XB,2001.0,Nov,14.0,undefined,Microsoft  ,Microsoft  ,,,0.74,0.21,,0.04,0.99,https://www.vgchartz.com/game/1593/nfl-fever-2002/?region=All,Sports,Sports
2782,Haze,PS3,2008.0,May,20.0,undefined,Ubisoft  ,Free Radical Design  ,5.6,,0.49,0.33,0.02,0.15,0.99,https://www.vgchartz.com/game/7253/haze/?region=All,Shooter,Shooter
2783,The Simpsons: Hit & Run,GC,2003.0,Sep,16.0,undefined,VU Games  ,Radical Entertainment  ,8.2,,0.77,0.2,,0.03,0.99,https://www.vgchartz.com/game/5697/the-simpsons-hit-amp-run/?region=All,Racing,Racing
2784,Oddworld: Abe's Exoddus,PS,1998.0,Nov,17.0,undefined,GT Interactive  ,Oddworld Inhabitans  ,8.6,,0.55,0.38,,0.06,0.99,https://www.vgchartz.com/game/7116/oddworld-abes-exoddus/?region=All,Platform,Platform
2785,Tales of Graces f,PS3,2012.0,Mar,13.0,undefined,Namco Bandai  ,Namco Tales Studio  ,,8.0,0.28,0.19,0.45,0.07,0.99,https://www.vgchartz.com/game/46451/tales-of-graces-f/?region=All,Role-Playing,Role-Playing
2786,DiRT 2,PS3,2009.0,Sep,8.0,undefined,Codemasters  ,Codemasters  ,8.8,,0.27,0.53,0.0,0.19,0.99,https://www.vgchartz.com/game/28960/dirt-2/?region=All,Racing,Racing
2787,Lego Marvel Super Heroes,PC,2013.0,Oct,22.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.04,0.12,,0.01,0.17,https://www.vgchartz.com/game/71340/lego-marvel-super-heroes/?region=All,undefined,Action
2788,The Bouncer,PS2,2001.0,Mar,5.0,undefined,Square  ,SquareSoft  ,,,0.3,0.23,0.38,0.08,0.99,https://www.vgchartz.com/game/4542/the-bouncer/?region=All,Action,Action
2789,Apollo Justice: Ace Attorney,DS,2008.0,Feb,19.0,undefined,Capcom  ,Capcom  ,8.0,,0.28,0.05,0.64,0.03,0.99,https://www.vgchartz.com/game/4008/apollo-justice-ace-attorney/?region=All,Adventure,Adventure
2790,Rocksmith 2014,X360,2013.0,Oct,22.0,undefined,Ubisoft  ,Ubisoft San Francisco  ,8.4,,0.73,0.16,0.0,0.1,0.99,https://www.vgchartz.com/game/73113/rocksmith-2014/?region=All,Misc,Misc
2791,Midnight Club: LA Remix,PSP,2008.0,Oct,20.0,undefined,Rockstar Games  ,Rockstar London  ,7.7,,0.52,0.28,,0.19,0.99,https://www.vgchartz.com/game/26008/midnight-club-la-remix/?region=All,Racing,Racing
2792,Shadow The Hedgehog,GC,2005.0,Nov,15.0,undefined,Sega  ,Sonic Team  ,4.9,,0.76,0.2,,0.03,0.99,https://www.vgchartz.com/game/2023/shadow-the-hedgehog/?region=All,Platform,Platform
2793,Dragon Age: Inquisition,XOne,2014.0,Nov,18.0,undefined,Electronic Arts  ,BioWare Edmonton  ,,,0.63,0.27,0.0,0.09,0.99,https://www.vgchartz.com/game/81793/dragon-age-inquisition/?region=All,Role-Playing,Role-Playing
2794,Puzzler Collection,DS,2008.0,Aug,5.0,undefined,Zoo Digital Publishing  ,Route 1 Games  ,,,0.16,0.78,,0.04,0.99,https://www.vgchartz.com/game/24560/puzzler-collection/?region=All,Puzzle,Puzzle
2795,DmC Devil May Cry,PC,2013.0,Jan,25.0,undefined,Capcom  ,QLOC  ,,,,,,,,https://www.vgchartz.com/game/47357/dmc-devil-may-cry/?region=All,undefined,Action
2796,Cars: Race-O-Rama,Wii,2009.0,Oct,13.0,undefined,THQ  ,Rainbow Studios  ,,,0.61,0.29,,0.09,0.99,https://www.vgchartz.com/game/35485/cars-race-o-rama/?region=All,Racing,Racing
2797,Army of Two: The 40th Day,X360,2010.0,Jan,12.0,undefined,Electronic Arts  ,EA Montreal  ,7.1,,0.65,0.24,0.0,0.09,0.99,https://www.vgchartz.com/game/32606/army-of-two-the-40th-day/?region=All,Shooter,Shooter
2798,PlayStation All-Stars Battle Royale,PS3,2012.0,Nov,20.0,undefined,Sony Computer Entertainment  ,SuperBot Entertainment  ,,,0.5,0.28,0.04,0.16,0.99,https://www.vgchartz.com/game/70744/playstation-all-stars-battle-royale/?region=All,Action,Action
2799,Ryse: Son of Rome,PC,2014.0,Oct,10.0,undefined,Crytek  ,Crytek  ,,,,0.0,,0.0,0.0,https://www.vgchartz.com/game/85392/ryse-son-of-rome/?region=All,Action,Action
2800,Littlest Pet Shop: Winter,DS,2008.0,Oct,14.0,undefined,Electronic Arts  ,EA Salt Lake  ,,,0.58,0.31,,0.1,0.98,https://www.vgchartz.com/game/25395/littlest-pet-shop-winter/?region=All,Simulation,Simulation
2801,Tom Clancy's Splinter Cell: Blacklist,PS3,2013.0,Aug,20.0,undefined,Ubisoft  ,Ubisoft Toronto  ,8.3,,0.34,0.44,0.06,0.15,0.98,https://www.vgchartz.com/game/70786/tom-clancys-splinter-cell-blacklist/?region=All,Action,Action
2802,The LEGO Movie Videogame,PS3,2014.0,Feb,7.0,undefined,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,0.33,0.47,0.03,0.16,0.98,https://www.vgchartz.com/game/74481/the-lego-movie-videogame/?region=All,Action,Action
2803,WWE 2K19,PS4,2018.0,Oct,9.0,undefined,2K Sports  ,Visual Concepts  ,,,0.36,0.46,,0.16,0.98,https://www.vgchartz.com/game/222228/wwe-2k19/?region=All,undefined,Fighting
2804,FIFA Soccer 10,Wii,2009.0,Oct,20.0,undefined,EA Sports  ,EA Canada  ,8.3,,0.23,0.64,,0.11,0.98,https://www.vgchartz.com/game/35495/fifa-soccer-10/?region=All,Sports,Sports
2805,Pro Evolution Soccer 2008,PSP,2008.0,Mar,12.0,undefined,Konami  ,Konami  ,7.8,,0.02,0.53,0.19,0.25,0.98,https://www.vgchartz.com/game/15689/pro-evolution-soccer-2008/?region=All,Sports,Sports
2806,Disney Epic Mickey 2: The Power of Two,Wii,2012.0,Nov,18.0,undefined,Disney Interactive Studios  ,Junction Point Studios  ,,,0.67,0.22,,0.09,0.98,https://www.vgchartz.com/game/70664/disney-epic-mickey-2-the-power-of-two/?region=All,undefined,Platform
2807,Sniper Elite V2,PS3,2012.0,May,2.0,undefined,505 Games  ,Rebellion Developments  ,7.4,,0.38,0.4,0.06,0.15,0.98,https://www.vgchartz.com/game/50800/sniper-elite-v2/?region=All,Shooter,Shooter
2808,Zoo Tycoon DS,DS,2005.0,Oct,11.0,undefined,THQ  ,Blue Fang Games  ,4.6,,0.86,0.03,0.01,0.07,0.98,https://www.vgchartz.com/game/2802/zoo-tycoon-ds/?region=All,Strategy,Strategy
2809,Mario Party Advance,GBA,2005.0,Mar,28.0,undefined,Nintendo  ,Hudson Soft  ,,,0.5,0.19,0.28,0.02,0.98,https://www.vgchartz.com/game/3717/mario-party-advance/?region=All,Misc,Misc
2810,Disney Tangled,DS,2010.0,Nov,23.0,undefined,Disney Interactive Studios  ,Disney Interactive Studios  ,,,0.53,0.37,,0.09,0.98,https://www.vgchartz.com/game/47696/disney-tangled/?region=All,Action,Action
2811,Tetris 2,NES,1993.0,Oct,1.0,undefined,Nintendo  ,Nintendo  ,,,0.62,0.13,0.21,0.02,0.98,https://www.vgchartz.com/game/25660/tetris-2/?region=All,Puzzle,Puzzle
2812,WWE SmackDown vs Raw 2008,Wii,2007.0,Nov,13.0,undefined,THQ  ,Yuke's Media Creations  ,,,0.38,0.5,,0.11,0.98,https://www.vgchartz.com/game/12785/wwe-smackdown-vs-raw-2008/?region=All,Fighting,Fighting
2813,NASCAR 99,N64,1998.0,Sep,11.0,undefined,EA Sports  ,Stormfront Studios  ,,,0.94,0.04,,0.01,0.98,https://www.vgchartz.com/game/1492/nascar-99/?region=All,Racing,Racing
2814,Air-Sea Battle,2600,2077.0,Jan,1.0,undefined,Atari  ,Atari  ,,,0.91,0.06,,0.01,0.98,https://www.vgchartz.com/game/19975/air-sea-battle/?region=All,Shooter,Shooter
2815,Wheel of Fortune,Wii,2010.0,Nov,2.0,undefined,THQ  ,"Pipeworks Software, Inc.  ",,,0.86,0.04,,0.07,0.98,https://www.vgchartz.com/game/48039/wheel-of-fortune/?region=All,Misc,Misc
2816,Suikoden III,PS2,2002.0,Oct,24.0,undefined,Konami  ,KCET  ,8.6,,0.29,0.23,0.38,0.08,0.98,https://www.vgchartz.com/game/2263/suikoden-iii/?region=All,Role-Playing,Role-Playing
2817,Madden NFL 10,PS2,2009.0,Aug,14.0,undefined,EA Sports  ,EA Tiburon  ,,,0.88,0.0,,0.1,0.98,https://www.vgchartz.com/game/33188/madden-nfl-10/?region=All,Sports,Sports
2818,Injustice: Gods Among Us Ultimate Edition,PS4,2013.0,Nov,15.0,undefined,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,0.46,0.35,,0.17,0.98,https://www.vgchartz.com/game/77249/injustice-gods-among-us-ultimate-edition/?region=All,undefined,Fighting
2819,Fallout 3,PC,2008.0,Oct,28.0,undefined,Bethesda Softworks  ,Bethesda Game Studios  ,9.0,,0.02,0.88,,0.07,0.98,https://www.vgchartz.com/game/13869/fallout-3/?region=All,Role-Playing,Role-Playing
2820,The Witcher 2: Assassins of Kings,PC,2011.0,May,17.0,undefined,Atari  ,CD Projekt Red Studio  ,8.8,,0.27,0.56,,0.14,0.98,https://www.vgchartz.com/game/39247/the-witcher-2-assassins-of-kings/?region=All,Action,Action
2821,Dragon Quest X,Wii,,,,undefined,Unknown  ,Square Enix  ,,,,,0.97,,0.97,https://www.vgchartz.com/game/29690/dragon-quest-x/?region=All,Role-Playing,Role-Playing
2822,Madden NFL 08,PS3,2007.0,Aug,14.0,undefined,EA Sports  ,EA Tiburon  ,,,0.89,0.01,,0.08,0.97,https://www.vgchartz.com/game/7105/madden-nfl-08/?region=All,Sports,Sports
2823,NCAA Football 06,XB,2005.0,Jul,11.0,undefined,EA Sports  ,EA Tiburon  ,,,0.73,0.21,,0.03,0.97,https://www.vgchartz.com/game/1552/ncaa-football-06/?region=All,Sports,Sports
2824,Fire Emblem,GBA,2003.0,Nov,3.0,undefined,Nintendo  ,Intelligent Systems  ,8.8,,0.49,0.18,0.29,0.01,0.97,https://www.vgchartz.com/game/3340/fire-emblem/?region=All,Strategy,Strategy
2825,Dirge of Cerberus: Final Fantasy VII,PS2,2006.0,Aug,15.0,undefined,Square Enix  ,Square Enix  ,5.8,,0.46,,0.51,,0.97,https://www.vgchartz.com/game/757/dirge-of-cerberus-final-fantasy-vii/?region=All,Shooter,Shooter
2826,Brutal Legend,X360,2009.0,Oct,13.0,undefined,Electronic Arts  ,Double Fine Productions  ,8.5,,0.62,0.26,,0.09,0.97,https://www.vgchartz.com/game/12324/brutal-legend/?region=All,Action,Action
2827,Dragon's Dogma: Dark Arisen,PC,2016.0,Jan,15.0,undefined,Capcom  ,Capcom  ,,,,,,,,https://www.vgchartz.com/game/221140/dragons-dogma-dark-arisen/?region=All,undefined,Role-Playing
2828,Band Hero,Wii,2009.0,Nov,3.0,undefined,Activision  ,Vicarious Visions  ,7.4,,0.59,0.29,,0.09,0.97,https://www.vgchartz.com/game/37172/band-hero/?region=All,Misc,Misc
2829,EA Sports UFC 3,PS4,2018.0,Feb,2.0,undefined,EA Sports  ,EA Vancouver  ,,,0.4,0.41,0.01,0.16,0.97,https://www.vgchartz.com/game/217399/ea-sports-ufc-3/?region=All,undefined,Sports
2830,NHL 2004,PS2,2003.0,Sep,22.0,undefined,EA Sports  ,EA Black Box  ,,,0.47,0.37,,0.12,0.97,https://www.vgchartz.com/game/5527/nhl-2004/?region=All,Sports,Sports
2831,Grand Theft Auto: Vice City Stories,PS2,2007.0,Mar,5.0,undefined,Rockstar Games  ,Rockstar Leeds  ,,,0.78,0.03,0.03,0.13,0.97,https://www.vgchartz.com/game/6079/grand-theft-auto-vice-city-stories/?region=All,Action,Action
2832,Cars,DS,2006.0,Jun,6.0,undefined,THQ  ,Helixe  ,,,0.85,0.05,,0.07,0.97,https://www.vgchartz.com/game/4943/cars/?region=All,Racing,Racing
2833,South Park: The Stick of Truth,PS3,2014.0,Mar,4.0,undefined,Ubisoft  ,Obsidian Entertainment  ,,,0.44,0.36,,0.16,0.97,https://www.vgchartz.com/game/70844/south-park-the-stick-of-truth/?region=All,Role-Playing,Role-Playing
2834,FIFA Soccer 2005,XB,2004.0,Oct,12.0,undefined,EA Sports  ,EA Canada  ,,,0.33,0.6,,0.04,0.97,https://www.vgchartz.com/game/6265/fifa-soccer-2005/?region=All,Sports,Sports
2835,Skylanders: Spyro's Adventure,X360,2011.0,Oct,16.0,undefined,Activision  ,Toys for Bob  ,,,0.53,0.34,,0.1,0.97,https://www.vgchartz.com/game/50154/skylanders-spyros-adventure/?region=All,Action,Action
2836,Grand Theft Auto: San Andreas,PC,2005.0,Jun,7.0,undefined,Rockstar Games  ,Rockstar North  ,9.4,,0.0,0.93,,0.04,0.97,https://www.vgchartz.com/game/12368/grand-theft-auto-san-andreas/?region=All,Action,Action
2837,Romancing SaGa,SNES,1992.0,Jan,28.0,undefined,Square  ,SquareSoft  ,,,,,0.97,,0.97,https://www.vgchartz.com/game/4194/romancing-saga/?region=All,Role-Playing,Role-Playing
2838,Donkey Kong Junior,2600,1983.0,Jan,1.0,undefined,Coleco  ,Nintendo  ,,,0.9,0.05,,0.01,0.97,https://www.vgchartz.com/game/19874/donkey-kong-junior/?region=All,Platform,Platform
2839,LEGO Star Wars II: The Original Trilogy,GC,2006.0,Sep,12.0,undefined,LucasArts  ,Traveller's Tales  ,8.4,,0.75,0.19,,0.03,0.97,https://www.vgchartz.com/game/1174/lego-star-wars-ii-the-original-trilogy/?region=All,Action,Action
2840,Medal of Honor: Underground,PS,2000.0,Oct,23.0,undefined,Electronic Arts  ,DreamWorks Interactive  ,,,0.54,0.37,,0.06,0.97,https://www.vgchartz.com/game/1299/medal-of-honor-underground/?region=All,Shooter,Shooter
2841,Dark Cloud 2,PS2,2003.0,Feb,17.0,undefined,Sony Computer Entertainment  ,Level 5  ,8.6,,0.38,0.25,0.26,0.07,0.96,https://www.vgchartz.com/game/3050/dark-cloud-2/?region=All,Role-Playing,Role-Playing
2842,Kingdoms of Amalur: Reckoning,PC,2012.0,Feb,7.0,undefined,Electronic Arts  ,38 Studios  ,,,0.14,0.13,,0.03,0.3,https://www.vgchartz.com/game/46226/kingdoms-of-amalur-reckoning/?region=All,Role-Playing,Role-Playing
2843,Guitar Hero: Warriors of Rock,Wii,2010.0,Sep,28.0,undefined,Activision  ,Vicarious Visions  ,7.3,,0.47,0.41,,0.09,0.96,https://www.vgchartz.com/game/45331/guitar-hero-warriors-of-rock/?region=All,Misc,Misc
2844,Jampack Summer '99,PS,1999.0,Jun,1.0,undefined,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,,,0.54,0.36,,0.06,0.96,https://www.vgchartz.com/game/42511/jampack-summer-99/?region=All,Misc,Misc
2845,Tom Clancy's Ghost Recon: Future Soldier,PS3,2012.0,May,22.0,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.41,0.33,0.09,0.13,0.96,https://www.vgchartz.com/game/43310/tom-clancys-ghost-recon-future-soldier/?region=All,Shooter,Shooter
2846,Dance Dance Revolution 2nd ReMIX,PS,1999.0,Aug,26.0,undefined,Konami  ,KCET  ,,,,,0.9,0.06,0.96,https://www.vgchartz.com/game/3043/dance-dance-revolution-2nd-remix/?region=All,Simulation,Simulation
2847,LEGO Pirates of the Caribbean: The Video Game,PS3,2011.0,May,10.0,undefined,Disney Interactive Studios  ,Traveller's Tales  ,7.4,,0.36,0.44,,0.16,0.96,https://www.vgchartz.com/game/48617/lego-pirates-of-the-caribbean-the-video-game/?region=All,Action,Action
2848,Sea of Thieves,XOne,2018.0,Mar,20.0,undefined,Microsoft Studios  ,Rare Ltd.  ,6.9,7.0,0.6,0.27,,0.09,0.96,https://www.vgchartz.com/game/85754/sea-of-thieves/?region=All,undefined,Action-Adventure
2849,Mortal Kombat Trilogy,N64,1996.0,Oct,31.0,undefined,Midway Games  ,Point of View Inc.  ,,,0.72,0.22,,0.02,0.96,https://www.vgchartz.com/game/1421/mortal-kombat-trilogy/?region=All,Fighting,Fighting
2850,Star Soldier,NES,1988.0,Jan,1.0,undefined,Taxan  ,Hudson Soft  ,,,0.32,0.06,0.57,0.01,0.96,https://www.vgchartz.com/game/14396/star-soldier/?region=All,Shooter,Shooter
2851,de Blob,Wii,2008.0,Sep,22.0,undefined,THQ  ,Blue Tongue  ,8.1,8.0,0.49,0.37,0.0,0.1,0.96,https://www.vgchartz.com/game/13703/de-blob/?region=All,Platform,Platform
2852,Mass Effect 3,PC,2012.0,Mar,6.0,undefined,Electronic Arts  ,BioWare  ,,,0.4,0.45,,0.11,0.96,https://www.vgchartz.com/game/44119/mass-effect-3/?region=All,Role-Playing,Role-Playing
2853,Firewatch,PC,2016.0,Feb,9.0,undefined,Unknown  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/82131/firewatch/?region=All,undefined,Misc
2854,PilotWings Resort,3DS,2011.0,Mar,27.0,undefined,Nintendo  ,Monster Games  ,6.9,,0.4,0.36,0.13,0.07,0.96,https://www.vgchartz.com/game/45681/pilotwings-resort/?region=All,Simulation,Simulation
2855,NHL 2001,PS2,2000.0,Oct,25.0,undefined,EA Sports  ,EA Canada  ,,,0.47,0.37,,0.12,0.96,https://www.vgchartz.com/game/27154/nhl-2001/?region=All,Sports,Sports
2856,Madden NFL 25,PS4,2013.0,Nov,15.0,undefined,EA Sports  ,EA Tiburon  ,7.4,,0.64,0.15,,0.17,0.96,https://www.vgchartz.com/game/72629/madden-nfl-25/?region=All,Sports,Sports
2857,Hammerwatch,PC,2013.0,Aug,14.0,undefined,Unknown  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/81493/hammerwatch/?region=All,undefined,Misc
2858,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,2012.0,May,31.0,undefined,Square Enix  ,Square Enix  ,,,,,0.96,,0.96,https://www.vgchartz.com/game/70800/dragon-quest-monsters-terrys-wonderland-3d/?region=All,Role-Playing,Role-Playing
2859,My Weight Loss Coach,DS,2008.0,Jun,24.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.3,0.54,,0.11,0.96,https://www.vgchartz.com/game/18667/my-weight-loss-coach/?region=All,Sports,Sports
2860,Shinobi,PS2,2002.0,Nov,10.0,undefined,Sega  ,Overworks  ,,,0.36,0.28,0.22,0.09,0.96,https://www.vgchartz.com/game/2040/shinobi/?region=All,Platform,Platform
2861,MLB 16: The Show,PS4,2016.0,Mar,29.0,undefined,Sony Computer Entertainment America  ,SCE San Diego Studio  ,,,0.78,,,0.18,0.96,https://www.vgchartz.com/game/86265/mlb-16-the-show/?region=All,Action,Action
2862,Gangs of London,PSP,2006.0,Oct,3.0,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,5.0,,0.3,0.43,,0.22,0.96,https://www.vgchartz.com/game/838/gangs-of-london/?region=All,Adventure,Adventure
