Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
5774,AKB1/48: Idol to Koishitara...,PSP,2010.0,Dec,23.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.41,,0.41,https://www.vgchartz.com/game/47436/akb148-idol-to-koishitara/?region=All,Misc,Misc
5775,Pro Pinball,PS,1996.0,Sep,30.0,undefined,Interplay  ,Cunning Developments  ,,,0.23,0.15,,0.03,0.41,https://www.vgchartz.com/game/44451/pro-pinball/?region=All,Misc,Misc
5776,'98 Koshien,PS,1998.0,Jun,18.0,undefined,Magical Company  ,Magical Company  ,,,0.15,0.1,0.12,0.03,0.41,https://www.vgchartz.com/game/2811/98-koshien/?region=All,Sports,Sports
5777,NBA 2K9,PS2,2008.0,Oct,7.0,undefined,2K Sports  ,Visual Concepts  ,7.0,,0.34,0.01,,0.06,0.41,https://www.vgchartz.com/game/24994/nba-2k9/?region=All,Sports,Sports
5778,Up,PSP,2009.0,May,26.0,undefined,THQ  ,THQ  ,,,0.24,0.09,,0.07,0.41,https://www.vgchartz.com/game/32677/up/?region=All,Action,Action
5779,Green Day: Rock Band,X360,2010.0,Jun,8.0,undefined,MTV Games  ,Harmonix Music Systems  ,7.8,,0.24,0.13,,0.04,0.41,https://www.vgchartz.com/game/41877/green-day-rock-band/?region=All,Misc,Misc
5780,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,2001.0,Jul,5.0,undefined,Konami  ,Konami Computer Entertainment Japan  ,,,,,0.4,0.01,0.41,https://www.vgchartz.com/game/4777/yu-gi-oh-the-eternal-duelist-soul-jp-sales/?region=All,Misc,Misc
5781,Nintendo Labo: Toy-Con 03 Vehicle Kit,NS,2018.0,Sep,14.0,undefined,Nintendo  ,Nintendo EPD  ,7.0,,0.16,0.15,0.06,0.03,0.41,https://www.vgchartz.com/game/222409/nintendo-labo-toy-con-03-vehicle-kit/?region=All,undefined,Racing
5782,Just Dance 2015,PS4,2014.0,Oct,21.0,undefined,Ubisoft  ,Ubisoft Paris  ,,,0.21,0.13,,0.07,0.41,https://www.vgchartz.com/game/82951/just-dance-2015/?region=All,Misc,Misc
5783,Marvel: Ultimate Alliance 2,PS2,2009.0,Sep,15.0,undefined,Activision  ,n-Space  ,,,0.23,0.02,,0.16,0.41,https://www.vgchartz.com/game/34454/marvel-ultimate-alliance-2/?region=All,Role-Playing,Role-Playing
5784,LEGO Harry Potter: Years 5-7,3DS,2011.0,Nov,11.0,undefined,Warner Bros. Interactive  ,TT Fusion  ,,,0.18,0.19,,0.03,0.41,https://www.vgchartz.com/game/51291/lego-harry-potter-years-5-7/?region=All,Action,Action
5785,Mario no Super Picross,SNES,1995.0,Sep,14.0,undefined,Nintendo  ,Jupiter Multimedia  ,,,,,0.41,0.0,0.41,https://www.vgchartz.com/game/4449/mario-no-super-picross/?region=All,Puzzle,Puzzle
5786,"Ed, Edd n Eddy: The Mis-Edventures",PS2,2005.0,Nov,3.0,undefined,Midway Games  ,A2M  ,4.8,,0.34,0.01,,0.06,0.41,https://www.vgchartz.com/game/13889/ed-edd-n-eddy-the-mis-edventures/?region=All,Platform,Platform
5787,Jikkyou Powerful Pro Yakuu '94,SNES,1994.0,Mar,11.0,undefined,Konami  ,Konami  ,,,,,0.41,,0.41,https://www.vgchartz.com/game/4079/jikkyou-powerful-pro-yakuu-94/?region=All,Sports,Sports
5788,Sword Art Online: Hollow Realization,PS4,2016.0,Nov,8.0,undefined,Namco Bandai Games  ,Aquria  ,,,0.18,0.06,0.12,0.05,0.41,https://www.vgchartz.com/game/95433/sword-art-online-hollow-realization/?region=All,undefined,Role-Playing
5789,Disney's Tarzan Untamed,PS2,2001.0,Nov,14.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.2,0.16,,0.05,0.41,https://www.vgchartz.com/game/546/disneys-tarzan-untamed/?region=All,Platform,Platform
5790,Battlefield 2: Modern Combat,X360,2006.0,Apr,11.0,undefined,Electronic Arts  ,Digtal Illusions  ,7.8,,0.35,0.02,0.01,0.03,0.41,https://www.vgchartz.com/game/2897/battlefield-2-modern-combat/?region=All,Shooter,Shooter
5791,Theatrhythm Final Fantasy: Curtain Call,3DS,2014.0,Sep,16.0,undefined,Square Enix  ,Square Enix  ,,,0.16,0.08,0.15,0.02,0.41,https://www.vgchartz.com/game/75694/theatrhythm-final-fantasy-curtain-call/?region=All,Misc,Misc
5792,Knockout Kings 2001,PS,2000.0,Oct,30.0,undefined,EA Sports  ,EA Sports  ,,,0.23,0.15,,0.03,0.41,https://www.vgchartz.com/game/31296/knockout-kings-2001/?region=All,Fighting,Fighting
5793,From Russia with Love,PS2,2005.0,Nov,1.0,undefined,Electronic Arts  ,EA Redwood Shores  ,,,0.34,0.01,,0.06,0.41,https://www.vgchartz.com/game/5141/from-russia-with-love/?region=All,undefined,Action
5794,Shadow Tactics: Blades of the Shogun,PC,2016.0,Dec,6.0,undefined,Daedalic Entertainment  ,Mimimi Productions  ,8.3,,,,,,,https://www.vgchartz.com/game/95435/shadow-tactics-blades-of-the-shogun/?region=All,undefined,Strategy
5795,Destiny: The Collection,XOne,2016.0,Sep,19.0,undefined,Activision  ,Bungie  ,,,0.25,0.12,,0.04,0.41,https://www.vgchartz.com/game/129510/destiny-the-collection/?region=All,Shooter,Shooter
5796,NBA Jam,Wii,2010.0,Oct,5.0,undefined,EA Sports  ,EA Canada  ,8.0,,0.36,0.02,,0.02,0.41,https://www.vgchartz.com/game/42594/nba-jam/?region=All,Sports,Sports
5797,Hyperdimension Neptunia Re;Birth1,PC,,,,undefined,Unknown  ,Compile Heart  ,,,,,,,,https://www.vgchartz.com/game/223480/hyperdimension-neptunia-rebirth1/?region=All,undefined,Role-Playing
5798,Just Dance Kids 2,X360,2011.0,Oct,25.0,undefined,Ubisoft  ,Ubisoft  ,,,0.29,0.08,,0.03,0.41,https://www.vgchartz.com/game/65388/just-dance-kids-2/?region=All,Misc,Misc
5799,Rune Factory 3: A Fantasy Harvest Moon,DS,2010.0,Nov,9.0,undefined,Natsume  ,Neverland Company  ,8.0,,0.26,0.03,0.1,0.02,0.41,https://www.vgchartz.com/game/36296/rune-factory-3-a-fantasy-harvest-moon/?region=All,Role-Playing,Role-Playing
5800,Naughty Bear,X360,2010.0,Jun,29.0,undefined,505 Games  ,Artificial Mind and Movement  ,4.4,,0.21,0.15,,0.04,0.41,https://www.vgchartz.com/game/41790/naughty-bear/?region=All,Action,Action
5801,Minority Report: Everybody Runs,PS2,2002.0,Nov,18.0,undefined,Activision  ,Treyarch  ,,,0.2,0.15,,0.05,0.41,https://www.vgchartz.com/game/5363/minority-report-everybody-runs/?region=All,Action,Action
5802,Spider-Man: Web of Shadows,X360,2008.0,Oct,21.0,undefined,Activision  ,Shaba Games / Treyarch  ,6.6,,0.36,0.02,,0.03,0.4,https://www.vgchartz.com/game/19590/spider-man-web-of-shadows/?region=All,Action,Action
5803,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,2003.0,Oct,28.0,undefined,Sony Computer Entertainment  ,Various  ,,,0.23,0.15,,0.03,0.4,https://www.vgchartz.com/game/39753/disneys-hercules-disneys-the-jungle-book-groove-party-a-bugs-life/?region=All,Misc,Misc
5804,Six Flags Fun Park,Wii,2009.0,Mar,3.0,undefined,Ubisoft  ,7 Studios  ,,,0.27,0.09,,0.04,0.4,https://www.vgchartz.com/game/24702/six-flags-fun-park/?region=All,Misc,Misc
5805,NFL GameDay 2002,PS,2001.0,Aug,6.0,undefined,Sony Computer Entertainment  ,989 Sports  ,,,0.23,0.15,,0.03,0.4,https://www.vgchartz.com/game/5509/nfl-gameday-2002/?region=All,Sports,Sports
5806,Pengo,2600,1984.0,Jan,1.0,undefined,Atari  ,Atari  ,,,0.38,0.02,,0.0,0.4,https://www.vgchartz.com/game/21436/pengo/?region=All,Adventure,Adventure
5807,Mouse Trap,2600,1982.0,Jan,1.0,undefined,Coleco  ,Coleco  ,,,0.38,0.02,,0.0,0.4,https://www.vgchartz.com/game/20358/mouse-trap/?region=All,Action,Action
5808,Tak and the Power of Juju,GC,2003.0,Oct,15.0,undefined,THQ  ,Avalanche Software  ,,,0.31,0.08,,0.01,0.4,https://www.vgchartz.com/game/2322/tak-and-the-power-of-juju/?region=All,Platform,Platform
5809,TNA iMPACT!,PS3,2008.0,Sep,9.0,undefined,Midway Games  ,Midway Studios Los Angeles  ,6.3,,0.22,0.12,,0.06,0.4,https://www.vgchartz.com/game/15199/tna-impact/?region=All,Fighting,Fighting
5810,Beowulf: The Game,X360,2007.0,Nov,13.0,undefined,Ubisoft  ,Ubisoft  ,4.9,,0.36,0.01,,0.03,0.4,https://www.vgchartz.com/game/12734/beowulf-the-game/?region=All,Action,Action
5811,Cabela's Big Game Hunter 2010,PS3,2009.0,Sep,29.0,undefined,Activision  ,Cauldron  ,,,0.37,,,0.03,0.4,https://www.vgchartz.com/game/36276/cabelas-big-game-hunter-2010/?region=All,Sports,Sports
5812,Skylanders: SuperChargers,XOne,2015.0,Sep,20.0,undefined,Activision  ,Vicarious Visions  ,,,0.31,0.05,,0.04,0.4,https://www.vgchartz.com/game/85612/skylanders-superchargers/?region=All,Action,Action
5813,NBA Jam,PS3,2010.0,Nov,16.0,undefined,EA Sports  ,EA Tiburon  ,,,0.22,0.12,,0.06,0.4,https://www.vgchartz.com/game/47589/nba-jam/?region=All,Sports,Sports
5814,Medarot: Kabuto / Kuwagata Version,GB,1997.0,Nov,28.0,undefined,Imagineer  ,Natsume  ,,,,,0.4,0.0,0.4,https://www.vgchartz.com/game/3732/medarot-kabuto-kuwagata-version/?region=All,Role-Playing,Role-Playing
5815,Moshi Monsters: Moshlings Theme Park,DS,2012.0,Oct,30.0,undefined,Activision  ,"Black Lantern Studios, Inc.  ",,,0.03,0.35,,0.03,0.4,https://www.vgchartz.com/game/71112/moshi-monsters-moshlings-theme-park/?region=All,Misc,Misc
5816,NBA 2K10,PS2,2009.0,Oct,6.0,undefined,2K Sports  ,Visual Concepts  ,,,0.33,0.01,,0.05,0.4,https://www.vgchartz.com/game/35209/nba-2k10/?region=All,Sports,Sports
5817,Defender,PS2,2002.0,Oct,22.0,undefined,Midway Games  ,7 Studios  ,,,0.2,0.15,,0.05,0.4,https://www.vgchartz.com/game/5010/defender/?region=All,Misc,Misc
5818,NFL GameDay 2003,PS2,2002.0,Aug,12.0,undefined,Sony Computer Entertainment  ,989 Sports  ,,,0.2,0.15,,0.05,0.4,https://www.vgchartz.com/game/1600/nfl-gameday-2003/?region=All,Sports,Sports
5819,Turbo Dismount,PC,,,,undefined,Unknown  ,Secret Exit Ltd.  ,,,,,,,,https://www.vgchartz.com/game/223481/turbo-dismount/?region=All,undefined,Simulation
5820,Style Lab: Makeover,DS,2009.0,Nov,10.0,undefined,Ubisoft  ,Jet Black Games  ,,,0.34,0.04,,0.03,0.4,https://www.vgchartz.com/game/37454/style-lab-makeover/?region=All,Simulation,Simulation
5821,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,2009.0,Nov,19.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.4,,0.4,https://www.vgchartz.com/game/39955/taiko-no-tatsujin-wii-dodon-to-2-yome/?region=All,Misc,Misc
5822,Congo Bongo,2600,1983.0,Jan,1.0,undefined,Sega  ,Sega  ,,,0.37,0.02,,0.0,0.4,https://www.vgchartz.com/game/20215/congo-bongo/?region=All,Action,Action
5823,Overlord,X360,2007.0,Jun,26.0,undefined,Codemasters  ,Triumph Studios  ,7.7,,0.34,0.03,0.01,0.03,0.4,https://www.vgchartz.com/game/6823/overlord/?region=All,Strategy,Strategy
5824,Rapala Pro Bass Fishing 2010,X360,2010.0,Sep,28.0,undefined,Activision  ,FUN Labs  ,,,0.32,0.05,,0.03,0.4,https://www.vgchartz.com/game/46055/rapala-pro-bass-fishing-2010/?region=All,Sports,Sports
5825,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,PC,,,,undefined,Unknown  ,marbenx  ,,,,,,,,https://www.vgchartz.com/game/223482/shower-with-your-dad-simulator-2015-do-you-still-shower-with-your-dad/?region=All,undefined,Simulation
5826,Gauntlet: Seven Sorrows,PS2,2005.0,Dec,12.0,undefined,Midway Games  ,Midway Studios San Diego  ,,,0.2,0.15,,0.05,0.4,https://www.vgchartz.com/game/5151/gauntlet-seven-sorrows/?region=All,Role-Playing,Role-Playing
5827,Harry Potter: Quidditch World Cup,GC,2003.0,Oct,28.0,undefined,Electronic Arts  ,Electronic Arts  ,7.2,,0.31,0.08,,0.01,0.4,https://www.vgchartz.com/game/954/harry-potter-quidditch-world-cup/?region=All,Sports,Sports
5828,Warriors Orochi 2 (JP sales),PS2,2008.0,Sep,23.0,undefined,KOEI  ,Omega Force  ,,,,,0.4,,0.4,https://www.vgchartz.com/game/18552/warriors-orochi-2-jp-sales/?region=All,Action,Action
5829,Dragon Warrior Monsters 2: Tara's Adventure,GB,2001.0,Sep,15.0,undefined,Enix  ,TOSE Software  ,,,,,0.4,,0.4,https://www.vgchartz.com/game/3143/dragon-warrior-monsters-2-taras-adventure/?region=All,undefined,Role-Playing
5830,Project X Zone,3DS,2013.0,Jun,25.0,undefined,Namco Bandai Games  ,Banpresto  ,6.5,,0.18,0.04,0.15,0.02,0.4,https://www.vgchartz.com/game/70993/project-x-zone/?region=All,Role-Playing,Role-Playing
5831,The Chronicles of Narnia: Prince Caspian,PS2,2008.0,May,15.0,undefined,Disney Interactive Studios  ,Traveller's Tales  ,,,0.2,0.15,,0.05,0.4,https://www.vgchartz.com/game/16983/the-chronicles-of-narnia-prince-caspian/?region=All,Action,Action
5832,The Incredibles: Rise of the Underminer,GBA,2005.0,Nov,1.0,undefined,THQ  ,Helixe  ,,,0.29,0.11,,0.01,0.4,https://www.vgchartz.com/game/21961/the-incredibles-rise-of-the-underminer/?region=All,Action,Action
5833,Pet in TV,PS,1998.0,Aug,1.0,undefined,Sony Computer Entertainment  ,SCE  ,,,,,0.38,0.03,0.4,https://www.vgchartz.com/game/3398/pet-in-tv/?region=All,Strategy,Strategy
5834,The Gunstringer,X360,2011.0,Sep,13.0,undefined,Microsoft Studios  ,Twisted Pixel Games  ,7.6,,0.26,0.1,,0.04,0.4,https://www.vgchartz.com/game/52792/the-gunstringer/?region=All,Shooter,Shooter
5835,Battalion Wars,GC,2005.0,Sep,19.0,undefined,Nintendo  ,Kuju Entertainment  ,,,0.25,0.07,0.07,0.01,0.4,https://www.vgchartz.com/game/2883/battalion-wars/?region=All,Strategy,Strategy
5836,NBA ShootOut 2000,PS,1999.0,Nov,30.0,undefined,989 Studios  ,989 Sports  ,,,0.22,0.15,,0.03,0.4,https://www.vgchartz.com/game/34764/nba-shootout-2000/?region=All,Sports,Sports
5837,Power Rangers: Dino Thunder,GC,2004.0,Sep,14.0,undefined,THQ  ,Pacific Coast Power & Light  ,5.3,,0.31,0.08,,0.01,0.4,https://www.vgchartz.com/game/1777/power-rangers-dino-thunder/?region=All,Action,Action
5838,Wall-E,PS3,2008.0,Jun,24.0,undefined,THQ  ,Heavy Iron Studios  ,,,0.12,0.21,,0.08,0.4,https://www.vgchartz.com/game/17019/wall-e/?region=All,Platform,Platform
5839,Samurai Shodown,SNES,1994.0,Nov,1.0,undefined,Takara  ,Takara  ,,,,,0.4,0.0,0.4,https://www.vgchartz.com/game/4232/samurai-shodown/?region=All,Fighting,Fighting
5840,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,2009.0,May,19.0,undefined,Konami  ,Konami  ,7.5,,0.27,0.01,0.09,0.03,0.4,https://www.vgchartz.com/game/33277/yu-gi-oh-5ds-stardust-accelerator-world-championship-2009/?region=All,Action,Action
5841,Sid Meier's Civilization: Beyond Earth,PC,2014.0,Oct,24.0,undefined,2K Games  ,Firaxis Games  ,,,0.14,0.23,,0.03,0.4,https://www.vgchartz.com/game/81105/sid-meiers-civilization-beyond-earth/?region=All,Strategy,Strategy
5842,Disney Sing It! High School Musical 3: Senior Year,PS3,2009.0,Feb,17.0,undefined,Disney Interactive Studios  ,Zoe Mode  ,,,0.08,0.26,,0.06,0.4,https://www.vgchartz.com/game/32261/disney-sing-it-high-school-musical-3-senior-year/?region=All,Misc,Misc
5843,MLB 15: The Show,PS3,2015.0,Mar,31.0,undefined,Sony Computer Entertainment America  ,SCE San Diego Studio  ,,,0.32,0.01,,0.08,0.4,https://www.vgchartz.com/game/85116/mlb-15-the-show/?region=All,Sports,Sports
5844,James Cameron's Avatar: The Game,DS,2009.0,Dec,1.0,undefined,Ubisoft  ,Ubisoft Montreal  ,6.4,,0.18,0.18,,0.04,0.4,https://www.vgchartz.com/game/35149/james-camerons-avatar-the-game/?region=All,undefined,Action
5845,Salt and Sanctuary,PC,2016.0,Mar,15.0,undefined,Ska Studios  ,Ska Studios  ,,,,,,,,https://www.vgchartz.com/game/223483/salt-and-sanctuary/?region=All,undefined,Role-Playing
5846,LEGO The Hobbit,PC,2014.0,Apr,8.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,,0.05,,0.0,0.05,https://www.vgchartz.com/game/80904/lego-the-hobbit/?region=All,Action,Action
5847,Fighting Vipers,SAT,1996.0,Nov,30.0,undefined,Sega  ,Sega-AM2  ,8.0,,,,0.4,0.0,0.4,https://www.vgchartz.com/game/3302/fighting-vipers/?region=All,Fighting,Fighting
5848,NCAA GameBreaker 2000,PS,1999.0,Jul,31.0,undefined,989 Studios  ,Red Zone Entertainment  ,,,0.22,0.15,,0.03,0.4,https://www.vgchartz.com/game/38093/ncaa-gamebreaker-2000/?region=All,Sports,Sports
5849,Transformers: Fall of Cybertron,PS3,2012.0,Aug,21.0,undefined,Activision  ,High Moon Studios  ,,,0.19,0.15,,0.06,0.4,https://www.vgchartz.com/game/70267/transformers-fall-of-cybertron/?region=All,Action,Action
5850,The Legend of Spyro: Dawn of the Dragon,PS2,2008.0,Oct,21.0,undefined,Sierra Entertainment  ,Etranges Libellules  ,,,0.12,0.01,,0.27,0.4,https://www.vgchartz.com/game/22957/the-legend-of-spyro-dawn-of-the-dragon/?region=All,Platform,Platform
5851,AKB1/48: Idol to Guam de Koishitara...,PSP,2011.0,Oct,6.0,undefined,Namco Bandai  ,Bandai Namco Games  ,,,,,0.4,,0.4,https://www.vgchartz.com/game/64587/akb148-idol-to-guam-de-koishitara/?region=All,Misc,Misc
5852,Monster Trucks Mayhem,Wii,2009.0,Sep,15.0,undefined,Zoo Games  ,Team6 Game Studios  ,,,0.38,,,0.02,0.4,https://www.vgchartz.com/game/35953/monster-trucks-mayhem/?region=All,Racing,Racing
5853,Mortal Kombat Mythologies: Sub-Zero,N64,1997.0,Dec,8.0,undefined,Midway Games  ,Avalanche Software  ,,,0.32,0.07,,0.0,0.4,https://www.vgchartz.com/game/1420/mortal-kombat-mythologies-sub-zero/?region=All,Fighting,Fighting
5854,NFL Quarterback Club 2000,N64,1999.0,Aug,31.0,undefined,Acclaim Entertainment  ,Iguana Entertainment  ,,,0.37,0.03,,0.0,0.4,https://www.vgchartz.com/game/5512/nfl-quarterback-club-2000/?region=All,Sports,Sports
5855,RR64: Ridge Racer 64,N64,2000.0,Feb,14.0,undefined,Nintendo  ,Nintendo Software Technology Corporation  ,,,0.32,0.07,,0.0,0.4,https://www.vgchartz.com/game/1901/rr64-ridge-racer-64/?region=All,Racing,Racing
5856,Top Gear Rally,N64,1997.0,Oct,1.0,undefined,Kemco  ,Boss Game Studios  ,,,0.32,0.07,,0.0,0.4,https://www.vgchartz.com/game/2501/top-gear-rally/?region=All,Racing,Racing
5857,Yakuza: Like a Dragon,PS4,2020.0,Nov,13.0,undefined,Sega  ,Sega  ,,,,,,,,https://www.vgchartz.com/game/225652/yakuza-like-a-dragon/?region=All,undefined,Action-Adventure
5858,18 Wheeler: American Pro Trucker,PS2,2001.0,Nov,14.0,undefined,Acclaim Entertainment  ,Acclaim Studios Cheltenham  ,6.0,,0.2,0.15,,0.05,0.4,https://www.vgchartz.com/game/4803/18-wheeler-american-pro-trucker/?region=All,Racing,Racing
5859,Atari Anthology,PS2,2004.0,Nov,22.0,undefined,Atari  ,Digital Eclipse  ,,,0.33,0.01,,0.05,0.4,https://www.vgchartz.com/game/4835/atari-anthology/?region=All,Misc,Misc
5860,Bugs Bunny: Lost in Time,PS,1999.0,May,31.0,undefined,Infogrames  ,Behaviour Interactive Inc.  ,7.0,,0.22,0.15,,0.03,0.4,https://www.vgchartz.com/game/12486/bugs-bunny-lost-in-time/?region=All,Platform,Platform
5861,Marvel: Ultimate Alliance,Wii,2006.0,Nov,14.0,undefined,Activision  ,Vicarious Visions  ,6.9,,0.36,0.01,,0.03,0.4,https://www.vgchartz.com/game/5327/marvel-ultimate-alliance/?region=All,Role-Playing,Role-Playing
5862,Hot Wheels: Beat That!,PS2,2007.0,Sep,25.0,undefined,Activision  ,Eutechnyx  ,,,0.2,0.15,,0.05,0.4,https://www.vgchartz.com/game/7525/hot-wheels-beat-that/?region=All,Racing,Racing
5863,MLB 2006,PS2,2005.0,Mar,8.0,undefined,Sony Computer Entertainment  ,989 Sports  ,,,0.33,0.01,,0.05,0.4,https://www.vgchartz.com/game/1378/mlb-2006/?region=All,Sports,Sports
5864,Savage Lands,PC,,,,undefined,Unknown  ,Last Bastion Studios LLC  ,,,,,,,,https://www.vgchartz.com/game/223484/savage-lands/?region=All,undefined,Role-Playing
5865,Brunswick Pro Bowling,PS2,2007.0,Aug,28.0,undefined,Crave Entertainment  ,Point of View  ,,,0.2,0.15,,0.05,0.4,https://www.vgchartz.com/game/7203/brunswick-pro-bowling/?region=All,Sports,Sports
5866,My Virtual Tutor: Reading Adventure First to Second Grade,DS,2009.0,Sep,11.0,undefined,Mentor Interactive  ,1st Playable Productions  ,,,0.37,,,0.03,0.4,https://www.vgchartz.com/game/36330/my-virtual-tutor-reading-adventure-first-to-second-grade/?region=All,Misc,Misc
5867,Rocket Power: Dream Scheme,GBA,2001.0,Nov,3.0,undefined,THQ  ,Helixe  ,,,0.29,0.11,,0.01,0.4,https://www.vgchartz.com/game/19436/rocket-power-dream-scheme/?region=All,Action,Action
5868,Sega Superstars Tennis,PS3,2008.0,Mar,18.0,undefined,Sega  ,Sumo Digital  ,6.8,,0.13,0.2,,0.07,0.4,https://www.vgchartz.com/game/14443/sega-superstars-tennis/?region=All,Sports,Sports
5869,MX vs. ATV Unleashed,XB,2005.0,Mar,24.0,undefined,THQ  ,Rainbow Studios  ,,,0.32,0.07,,0.01,0.4,https://www.vgchartz.com/game/1460/mx-vs-atv-unleashed/?region=All,Racing,Racing
5870,Rampage: Total Destruction,GC,2006.0,Apr,24.0,undefined,Midway Games  ,"Pipeworks Software, Inc.  ",,,0.31,0.08,,0.01,0.4,https://www.vgchartz.com/game/1839/rampage-total-destruction/?region=All,Action,Action
5871,Spore Hero,Wii,2009.0,Oct,6.0,undefined,Electronic Arts  ,Maxis  ,5.8,,0.35,0.02,,0.03,0.4,https://www.vgchartz.com/game/35288/spore-hero/?region=All,Simulation,Simulation
5872,The Urbz: Sims in the City,GC,2004.0,Nov,9.0,undefined,Electronic Arts  ,Maxis  ,7.6,,0.24,0.14,,0.02,0.4,https://www.vgchartz.com/game/6494/the-urbz-sims-in-the-city/?region=All,Simulation,Simulation
5873,Road Rash: Jailbreak,PS,1999.0,Dec,31.0,undefined,Electronic Arts  ,Electronic Arts  ,,,0.22,0.15,,0.03,0.4,https://www.vgchartz.com/game/47735/road-rash-jailbreak/?region=All,Racing,Racing
5874,WWE SmackDown! vs. RAW 2006,PSP,2005.0,Dec,13.0,undefined,THQ  ,Yuke's  ,8.1,,0.36,0.01,,0.03,0.4,https://www.vgchartz.com/game/2740/wwe-smackdown-vs-raw-2006/?region=All,Fighting,Fighting
5875,Mother 3,GBA,2006.0,Apr,20.0,undefined,Nintendo  ,Brownie Brown / HAL Laboratory / Nintendo SPD Production Group No. 3  ,,,,,0.39,0.01,0.4,https://www.vgchartz.com/game/3847/mother-3/?region=All,Role-Playing,Role-Playing
5876,Nicktoons: Freeze Frame Frenzy,GBA,2004.0,Sep,27.0,undefined,THQ  ,Altron  ,,,0.29,0.11,,0.01,0.4,https://www.vgchartz.com/game/27756/nicktoons-freeze-frame-frenzy/?region=All,Action,Action
5877,Winter Sports 2: The Next Challenge,Wii,2008.0,Nov,25.0,undefined,Crave Entertainment  ,49Games  ,,,0.17,0.19,,0.04,0.4,https://www.vgchartz.com/game/28019/winter-sports-2-the-next-challenge/?region=All,Sports,Sports
5878,Rocket League,NS,2018.0,Jan,16.0,undefined,505 Games  ,Psyonix Studios  ,9.2,,0.21,0.16,,0.03,0.4,https://www.vgchartz.com/game/182724/rocket-league/?region=All,Sports,Sports
5879,Transformers: The Game,PS3,2007.0,Jun,26.0,undefined,Activision  ,Traveller's Tales  ,,,0.32,0.03,0.01,0.04,0.4,https://www.vgchartz.com/game/6847/transformers-the-game/?region=All,undefined,Action
5880,The Darkness II,X360,2012.0,Feb,7.0,undefined,2K Games  ,Digital Extremes  ,,,0.25,0.11,,0.03,0.4,https://www.vgchartz.com/game/50101/the-darkness-ii/?region=All,Shooter,Shooter
5881,The Lego Ninjago Movie Videogame,NS,2017.0,Sep,22.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.21,0.15,,0.03,0.4,https://www.vgchartz.com/game/186213/the-lego-ninjago-movie-videogame/?region=All,undefined,Action
5882,Ghostbusters: The Video Game,DS,2009.0,Jun,16.0,undefined,Atari  ,Zen Studios Inc.  ,,,0.24,0.12,,0.04,0.4,https://www.vgchartz.com/game/30445/ghostbusters-the-video-game/?region=All,Action,Action
5883,You Don't Know Jack,PS,1999.0,Sep,20.0,undefined,Sierra Entertainment  ,"Starsphere Interactive, Inc.  ",8.5,,0.22,0.15,,0.03,0.4,https://www.vgchartz.com/game/43215/you-dont-know-jack/?region=All,Misc,Misc
5884,Momotaro Dentetsu 2017: Tachiagare Nippon!!,3DS,2016.0,Dec,22.0,undefined,Nintendo  ,Valhalla Game Studios  ,,,,,0.4,,0.4,https://www.vgchartz.com/game/151452/momotaro-dentetsu-2017-tachiagare-nippon/?region=All,undefined,Party
5885,Fushigi no Dungeon 2: Fuurai no Shiren,SNES,1995.0,Dec,1.0,undefined,ChunSoft  ,ChunSoft  ,,,,,0.4,0.0,0.4,https://www.vgchartz.com/game/3868/fushigi-no-dungeon-2-fuurai-no-shiren/?region=All,undefined,Role-Playing
5886,Farming Simulator 2015,X360,2015.0,May,19.0,undefined,Focus Home Interactive  ,Giants Software  ,,,0.24,0.12,,0.04,0.4,https://www.vgchartz.com/game/83763/farming-simulator-2015/?region=All,Simulation,Simulation
5887,WipeOut 3 The Game,Wii,2012.0,Sep,25.0,undefined,Activision  ,Behaviour Interactive  ,,,0.36,,,0.04,0.4,https://www.vgchartz.com/game/71092/wipeout-3-the-game/?region=All,Action,Action
5888,Star Wars The Clone Wars: Republic Heroes,DS,2009.0,Oct,6.0,undefined,LucasArts  ,Krome Studios  ,5.9,,0.22,0.14,,0.04,0.4,https://www.vgchartz.com/game/34348/star-wars-the-clone-wars-republic-heroes/?region=All,Action,Action
5889,NBA Live 2002,XB,2001.0,Nov,18.0,undefined,EA Sports  ,EA Canada  ,,,0.35,0.03,,0.02,0.4,https://www.vgchartz.com/game/1531/nba-live-2002/?region=All,Sports,Sports
5890,Star Wars: Clone Wars,GC,2002.0,Oct,28.0,undefined,LucasArts  ,Pandemic Studios  ,7.3,,0.31,0.08,,0.01,0.4,https://www.vgchartz.com/game/2196/star-wars-clone-wars/?region=All,Shooter,Shooter
